transaction_id;customer_id;product_cat_id;transaction_date;online_order;order_status;list_price;standard_cost
11933;1367;87;26.04.17 0:00;False;Approved;795,34;101,58
15788;1367;71;08.07.17 0:00;True;Approved;569,56;528,43
18768;1367;67;19.01.17 0:00;False;Approved;1024,66;614,80
19424;1367;69;06.04.17 0:00;False;Approved;441,49;84,99
3894;1366;69;08.01.17 0:00;True;Approved;441,49;84,99
4365;1366;107;30.08.17 0:00;True;Approved;363,01;290,41
10535;1366;55;07.06.17 0:00;False;Approved;183,86;137,90
18197;1366;88;06.11.17 0:00;True;Approved;1172,78;1043,77
19426;1366;80;27.08.17 0:00;False;Approved;1873,97;863,95
179;1365;66;31.01.17 0:00;False;Approved;478,16;298,72
6517;1365;157;27.05.17 0:00;True;Approved;543,39;407,54
9707;1365;126;24.05.17 0:00;True;Approved;1148,64;689,18
12378;1365;57;21.01.17 0:00;False;Approved;175,89;131,92
6875;1364;146;27.10.17 0:00;True;Approved;1061,56;733,58
6908;1364;64;30.01.17 0:00;False;Approved;290,62;215,14
14330;1364;38;05.02.17 0:00;False;Approved;642,7;211,37
17375;1364;81;04.06.17 0:00;True;Approved;1810;1610,90
19283;1364;34;02.08.17 0:00;;Approved;1894,19;598,76
928;1363;58;04.10.17 0:00;True;Approved;1073,07;933,84
1695;1363;115;03.04.17 0:00;True;Approved;586,45;521,94
3972;1363;129;04.04.17 0:00;True;Approved;1703,52;1516,13
4463;1363;115;12.08.17 0:00;False;Approved;586,45;521,94
13127;1363;21;10.07.17 0:00;False;Approved;1469,44;596,55
19449;1363;37;07.07.17 0:00;True;Approved;235,63;125,07
19737;1363;20;06.12.17 0:00;True;Approved;1362,99;57,74
6364;1362;16;18.04.17 0:00;True;Approved;1311,44;1167,18
19388;1362;137;03.09.17 0:00;False;Approved;1636,9;44,71
3977;1361;101;05.07.17 0:00;False;Approved;742,54;667,40
11217;1361;82;19.09.17 0:00;False;Approved;1775,81;1580,47
13046;1361;97;02.12.17 0:00;True;Approved;980,37;234,43
13275;1361;39;15.11.17 0:00;False;Approved;1240,31;795,10
15825;1361;82;11.05.17 0:00;;Approved;1775,81;1580,47
18168;1361;160;03.11.17 0:00;True;Approved;590,26;525,33
19077;1361;80;11.04.17 0:00;True;Approved;1873,97;863,95
2841;1360;101;02.07.17 0:00;True;Approved;742,54;667,40
3522;1360;1;19.03.17 0:00;True;Approved;2091,47;388,92
8505;1360;32;06.05.17 0:00;True;Approved;642,31;513,85
11135;1359;99;18.12.17 0:00;True;Approved;544,05;376,84
15421;1359;123;21.09.17 0:00;False;Approved;1483,2;99,59
6506;1358;104;26.04.17 0:00;False;Approved;748,17;448,90
8732;1358;24;16.04.17 0:00;True;Approved;642,31;513,85
10225;1358;175;15.01.17 0:00;False;Approved;1057,51;154,40
11142;1358;7;15.05.17 0:00;False;Approved;1292,84;13,44
11684;1358;148;27.12.17 0:00;False;Approved;1240,31;795,10
14953;1358;167;05.11.17 0:00;False;Approved;569,56;528,43
18383;1358;183;02.02.17 0:00;False;Approved;1198,46;381,10
19440;1358;186;07.11.17 0:00;False;Approved;1810;1610,90
7701;1357;167;02.11.17 0:00;False;Approved;569,56;528,43
9649;1357;26;26.02.17 0:00;False;Approved;1720,7;1531,42
11157;1357;53;03.03.17 0:00;True;Approved;2091,47;388,92
11183;1357;122;07.10.17 0:00;True;Approved;1415,01;1259,36
11519;1357;65;18.12.17 0:00;False;Approved;752,64;205,36
12987;1357;42;01.06.17 0:00;True;Approved;363,01;290,41
13101;1357;14;01.06.17 0:00;True;Approved;1765,3;709,48
13292;1357;168;22.08.17 0:00;;Approved;1777,8;820,78
18003;1357;139;07.11.17 0:00;True;Approved;1977,36;1759,85
18489;1357;130;01.10.17 0:00;True;Approved;1577,53;826,51
1306;1356;131;20.11.17 0:00;False;Approved;1793,43;248,82
9086;1356;148;08.12.17 0:00;True;Approved;1240,31;795,10
11367;1356;140;22.05.17 0:00;True;Approved;227,88;136,73
12122;1356;127;29.06.17 0:00;False;Approved;1894,19;598,76
13245;1356;27;07.12.17 0:00;False;Approved;544,05;376,84
14372;1356;145;22.11.17 0:00;False;Approved;774,53;464,72
4132;1355;150;15.05.17 0:00;True;Approved;1151,96;649,49
5477;1355;135;10.10.17 0:00;False;Approved;1762,96;950,52
10140;1355;102;22.12.17 0:00;False;Approved;230,91;173,18
14161;1355;18;13.10.17 0:00;False;Approved;499,53;388,72
14282;1355;76;29.09.17 0:00;True;Approved;1812,75;582,48
2854;1354;123;17.10.17 0:00;False;Approved;1483,2;99,59
4288;1354;113;17.09.17 0:00;False;Approved;774,53;464,72
8120;1354;56;12.08.17 0:00;True;Approved;912,52;141,40
4325;1353;23;27.01.17 0:00;True;Approved;360,4;270,30
5180;1353;110;27.11.17 0:00;False;Approved;1228,07;400,91
7309;1353;69;10.08.17 0:00;False;Approved;441,49;84,99
9870;1353;28;16.12.17 0:00;False;Approved;1415,01;1259,36
10553;1353;57;16.04.17 0:00;False;Approved;175,89;131,92
13355;1353;57;23.09.17 0:00;False;Approved;175,89;131,92
13752;1353;135;19.04.17 0:00;True;Approved;1762,96;950,52
17716;1353;130;25.04.17 0:00;;Approved;1163,89;589,27
18646;1353;126;17.01.17 0:00;False;Approved;1148,64;689,18
7776;1352;19;03.10.17 0:00;True;Approved;1538,99;829,65
13540;1352;165;27.05.17 0:00;False;Approved;945,04;507,58
14213;1352;48;03.06.17 0:00;True;Approved;12,01;7,21
3238;1351;8;23.03.17 0:00;True;Approved;1071,23;380,74
6585;1351;149;28.02.17 0:00;True;Approved;1362,99;57,74
8196;1351;166;13.12.17 0:00;True;Approved;1172,78;1043,77
13216;1351;163;03.12.17 0:00;False;Approved;1227,34;770,89
14105;1351;95;29.03.17 0:00;False;Approved;1945,43;333,18
14224;1351;148;04.01.17 0:00;True;Approved;1240,31;795,10
5726;1350;4;19.01.17 0:00;True;Approved;1765,3;709,48
6574;1350;66;05.09.17 0:00;True;Approved;478,16;298,72
5328;1349;34;17.11.17 0:00;True;Approved;1894,19;598,76
7925;1349;101;26.08.17 0:00;True;Approved;742,54;667,40
11996;1349;146;01.01.17 0:00;True;Approved;1061,56;733,58
16221;1349;41;06.07.17 0:00;False;Approved;227,88;136,73
16385;1349;102;22.03.17 0:00;False;Approved;230,91;173,18
19307;1349;102;28.09.17 0:00;True;Approved;230,91;173,18
2018;1348;85;23.05.17 0:00;True;Approved;795,34;101,58
2434;1348;134;17.02.17 0:00;True;Approved;1992,93;762,63
2791;1348;95;26.07.17 0:00;True;Approved;1945,43;333,18
6805;1348;92;05.02.17 0:00;True;Approved;1065,03;230,09
9025;1348;131;07.09.17 0:00;False;Approved;1793,43;248,82
2181;1347;157;27.02.17 0:00;False;Approved;543,39;407,54
10484;1347;16;07.02.17 0:00;True;Approved;1311,44;1167,18
10684;1347;18;30.09.17 0:00;True;Approved;499,53;388,72
13846;1347;9;09.03.17 0:00;True;Approved;1231,15;161,60
16652;1347;33;19.03.17 0:00;False;Approved;1289,85;74,51
19072;1347;9;21.09.17 0:00;False;Approved;1231,15;161,60
75;1346;56;20.06.17 0:00;False;Approved;912,52;141,40
7935;1346;132;07.11.17 0:00;True;Approved;748,17;448,90
8632;1346;135;12.06.17 0:00;True;Approved;1762,96;950,52
9083;1346;23;15.12.17 0:00;True;Approved;360,4;270,30
9186;1346;111;13.01.17 0:00;True;Approved;1842,92;1105,75
9974;1346;68;14.05.17 0:00;False;Approved;1945,43;333,18
12024;1346;1;03.02.17 0:00;True;Approved;2091,47;388,92
14278;1346;0;14.12.17 0:00;True;Approved;71,49;53,62
19382;1346;87;29.10.17 0:00;False;Approved;795,34;101,58
2752;1345;76;10.11.17 0:00;True;Approved;1812,75;582,48
2857;1345;89;26.04.17 0:00;False;Approved;1065,03;230,09
6820;1345;126;17.11.17 0:00;False;Approved;1148,64;689,18
7222;1345;84;27.09.17 0:00;False;Approved;1777,8;820,78
12754;1345;17;25.09.17 0:00;False;Approved;1292,84;13,44
16068;1345;67;29.09.17 0:00;True;Approved;1024,66;614,80
5938;1344;102;09.12.17 0:00;False;Approved;230,91;173,18
9311;1344;77;06.11.17 0:00;True;Approved;945,04;507,58
17476;1344;70;15.11.17 0:00;False;Approved;533,51;400,13
3764;1343;27;17.07.17 0:00;False;Approved;543,39;407,54
6893;1343;17;10.12.17 0:00;False;Approved;1807,45;778,69
8424;1343;91;02.12.17 0:00;True;Approved;890,28;
8907;1343;178;07.01.17 0:00;True;Approved;1386,84;1234,29
1061;1342;123;14.07.17 0:00;;Approved;1483,2;99,59
7220;1342;4;10.02.17 0:00;True;Approved;1765,3;709,48
13803;1342;74;27.12.17 0:00;True;Approved;495,72;297,43
15263;1342;10;02.03.17 0:00;False;Approved;574,64;459,71
16995;1342;9;17.10.17 0:00;False;Approved;1231,15;161,60
2444;1341;119;21.02.17 0:00;True;Approved;688,63;612,88
4906;1341;89;16.10.17 0:00;True;Approved;1065,03;230,09
8553;1341;157;20.12.17 0:00;False;Approved;543,39;407,54
18836;1341;99;22.01.17 0:00;False;Approved;544,05;376,84
741;1340;103;02.12.17 0:00;True;Approved;688,63;612,88
3326;1340;26;04.10.17 0:00;True;Approved;1720,7;1531,42
7877;1340;49;26.07.17 0:00;True;Approved;1403,5;954,82
9296;1340;73;25.10.17 0:00;True;Approved;1148,64;689,18
12783;1340;48;22.05.17 0:00;False;Approved;12,01;7,21
13940;1340;170;24.02.17 0:00;False;Approved;60,34;45,26
17196;1340;22;13.02.17 0:00;False;Approved;574,64;459,71
18678;1340;110;25.04.17 0:00;True;Approved;1762,96;950,52
124;1339;85;21.03.17 0:00;False;Approved;795,34;101,58
6439;1339;182;05.02.17 0:00;True;Approved;1555,58;818,01
7466;1339;127;19.07.17 0:00;True;Approved;1894,19;598,76
9657;1339;184;19.09.17 0:00;True;Approved;912,52;141,40
10843;1339;77;26.02.17 0:00;True;Approved;1289,85;74,51
8112;1338;177;20.01.17 0:00;False;Approved;360,4;270,30
15333;1338;133;13.05.17 0:00;False;Approved;1311,44;1167,18
7297;1337;41;05.08.17 0:00;True;Approved;227,88;136,73
7489;1337;20;08.10.17 0:00;True;Approved;1362,99;57,74
8794;1337;146;16.07.17 0:00;True;Approved;1061,56;733,58
9639;1337;5;15.07.17 0:00;True;Approved;1538,99;829,65
12017;1337;21;28.03.17 0:00;True;Approved;1469,44;596,55
13099;1337;18;05.07.17 0:00;True;Approved;499,53;388,72
2862;1336;10;23.09.17 0:00;False;Approved;574,64;459,71
4849;1336;126;17.05.17 0:00;True;Approved;1148,64;689,18
10986;1336;56;01.06.17 0:00;False;Approved;912,52;141,40
14826;1336;105;06.10.17 0:00;True;Approved;1466,68;363,25
15269;1336;4;26.08.17 0:00;True;Approved;1765,3;709,48
16489;1336;41;13.10.17 0:00;False;Approved;227,88;136,73
109;1335;76;27.03.17 0:00;True;Approved;1812,75;582,48
176;1335;110;30.03.17 0:00;True;Approved;1228,07;400,91
5284;1335;119;22.04.17 0:00;False;Approved;688,63;612,88
6380;1335;88;08.11.17 0:00;False;Approved;1172,78;1043,77
14262;1335;130;15.03.17 0:00;True;Approved;1163,89;589,27
16113;1335;38;11.07.17 0:00;False;Approved;642,7;211,37
18424;1335;115;09.07.17 0:00;True;Approved;586,45;521,94
10200;1334;47;04.05.17 0:00;False;Approved;1977,36;1759,85
14785;1334;150;17.03.17 0:00;False;Approved;1151,96;649,49
5719;1333;178;23.06.17 0:00;False;Approved;1386,84;1234,29
16163;1333;142;12.06.17 0:00;True;Approved;1636,9;44,71
17392;1333;72;23.12.17 0:00;False;Approved;478,16;298,72
1668;1332;138;17.03.17 0:00;True;Approved;575,27;431,45
4012;1332;77;11.01.17 0:00;False;Approved;945,04;507,58
5294;1332;100;01.10.17 0:00;False;Approved;1386,84;1234,29
9444;1332;160;03.10.17 0:00;True;Approved;590,26;525,33
10149;1332;30;20.06.17 0:00;True;Approved;1769,64;108,76
11755;1332;124;29.11.17 0:00;;Approved;1458,17;874,90
13489;1332;3;10.11.17 0:00;False;Approved;1198,46;381,10
14803;1332;33;25.11.17 0:00;False;Approved;1289,85;74,51
828;1331;77;10.04.17 0:00;False;Approved;1289,85;74,51
2742;1331;139;22.08.17 0:00;True;Approved;1977,36;1759,85
3885;1331;155;02.09.17 0:00;True;Approved;1483,2;99,59
4554;1331;184;01.11.17 0:00;False;Approved;912,52;141,40
11524;1331;112;14.09.17 0:00;False;Approved;1873,97;863,95
14238;1331;168;01.08.17 0:00;False;Approved;1777,8;820,78
14310;1331;145;08.10.17 0:00;False;Approved;774,53;464,72
14972;1331;61;25.12.17 0:00;True;Approved;792,9;594,68
15067;1331;63;08.02.17 0:00;False;Approved;183,86;137,90
18136;1331;86;25.08.17 0:00;False;Approved;575,27;431,45
3705;1330;62;16.10.17 0:00;True;Approved;1071,23;380,74
3854;1330;130;26.04.17 0:00;False;Approved;1163,89;589,27
8834;1330;75;19.08.17 0:00;False;Approved;1992,93;762,63
9309;1330;100;14.03.17 0:00;True;Approved;1386,84;1234,29
13370;1330;123;08.01.17 0:00;True;Approved;1483,2;99,59
18837;1330;9;04.04.17 0:00;False;Approved;1231,15;161,60
706;1329;17;05.01.17 0:00;True;Approved;1292,84;13,44
1689;1329;123;19.12.17 0:00;False;Cancelled;1483,2;99,59
2921;1329;25;14.02.17 0:00;False;Approved;1403,5;954,82
5815;1329;17;31.08.17 0:00;True;Approved;1292,84;13,44
6165;1329;43;19.06.17 0:00;False;Approved;1720,7;1531,42
7313;1329;20;26.02.17 0:00;True;Approved;1362,99;57,74
9257;1329;126;13.06.17 0:00;False;Approved;1148,64;689,18
11683;1329;157;28.11.17 0:00;True;Approved;543,39;407,54
15257;1329;58;26.12.17 0:00;True;Approved;1073,07;933,84
16990;1329;2;07.06.17 0:00;True;Approved;1793,43;248,82
19806;1329;129;29.10.17 0:00;False;Approved;1703,52;1516,13
1552;1328;132;14.12.17 0:00;True;Approved;748,17;448,90
2440;1328;124;03.11.17 0:00;False;Approved;1458,17;874,90
3994;1328;136;11.05.17 0:00;False;Approved;1577,53;826,51
4206;1328;124;27.06.17 0:00;True;Approved;1458,17;874,90
7311;1328;25;30.12.17 0:00;False;Approved;1403,5;954,82
16936;1328;4;16.07.17 0:00;True;Approved;1765,3;709,48
16959;1328;117;21.12.17 0:00;False;Approved;1890,39;260,14
2036;1327;137;24.12.17 0:00;False;Approved;1636,9;44,71
10220;1327;69;21.07.17 0:00;False;Approved;441,49;84,99
11216;1327;58;29.05.17 0:00;True;Approved;1073,07;933,84
15036;1327;113;03.02.17 0:00;True;Approved;774,53;464,72
15750;1327;156;17.08.17 0:00;False;Approved;1280,28;829,51
1513;1326;97;24.01.17 0:00;True;Approved;980,37;234,43
4602;1326;23;04.10.17 0:00;True;Approved;360,4;270,30
15530;1326;51;07.09.17 0:00;True;Approved;1216,14;1082,36
17837;1326;161;26.06.17 0:00;True;Approved;752,64;205,36
18788;1326;68;20.12.17 0:00;True;Approved;1945,43;333,18
19366;1326;52;10.03.17 0:00;True;Approved;1129,13;677,48
7205;1325;172;09.10.17 0:00;True;Approved;416,98;312,74
3669;1324;99;09.07.17 0:00;False;Approved;544,05;376,84
4269;1324;101;14.05.17 0:00;True;Approved;742,54;667,40
7243;1324;47;30.04.17 0:00;False;Approved;1977,36;1759,85
9703;1324;136;01.04.17 0:00;True;Approved;1577,53;826,51
10952;1324;37;17.10.17 0:00;True;Approved;235,63;125,07
12487;1324;38;07.04.17 0:00;False;Cancelled;642,7;211,37
16231;1324;62;24.02.17 0:00;True;Approved;1071,23;380,74
2606;1323;177;18.04.17 0:00;False;Approved;360,4;270,30
3863;1323;185;15.10.17 0:00;False;Approved;1061,56;733,58
5556;1323;48;06.06.17 0:00;False;Approved;12,01;7,21
7029;1323;151;05.08.17 0:00;True;Approved;1231,15;161,60
8094;1323;27;12.10.17 0:00;True;Approved;544,05;376,84
17678;1323;72;22.09.17 0:00;False;Approved;71,49;53,62
19509;1323;72;07.11.17 0:00;True;Approved;71,49;53,62
4110;1322;17;28.10.17 0:00;True;Approved;1292,84;13,44
5580;1322;4;02.10.17 0:00;True;Approved;1765,3;709,48
9948;1322;2;29.07.17 0:00;False;Approved;1793,43;248,82
15144;1322;88;15.02.17 0:00;False;Approved;1172,78;1043,77
207;1321;44;09.09.17 0:00;False;Approved;1635,3;993,66
1736;1321;87;06.03.17 0:00;False;Approved;795,34;101,58
2145;1321;66;29.05.17 0:00;True;Approved;478,16;298,72
2474;1321;70;26.06.17 0:00;False;Approved;533,51;400,13
4573;1321;102;07.02.17 0:00;True;Approved;230,91;173,18
8390;1321;44;31.05.17 0:00;False;Approved;1635,3;993,66
16899;1321;108;18.09.17 0:00;False;Approved;202,62;151,96
587;1320;19;14.08.17 0:00;False;Approved;1538,99;829,65
10847;1320;72;13.02.17 0:00;True;Approved;100,35;75,26
13457;1320;133;24.03.17 0:00;True;Approved;1311,44;1167,18
17276;1320;72;21.09.17 0:00;False;Approved;100,35;75,26
18028;1320;172;27.09.17 0:00;False;Approved;416,98;312,74
19739;1320;161;06.03.17 0:00;False;Approved;1228,07;400,91
6644;1319;91;22.02.17 0:00;True;Approved;1776,08;
7090;1319;20;20.01.17 0:00;True;Approved;1362,99;57,74
9742;1319;81;14.12.17 0:00;False;Approved;1810;1610,90
13345;1319;91;24.03.17 0:00;False;Approved;1409,68;
18899;1319;64;07.07.17 0:00;False;Approved;290,62;215,14
2574;1318;74;20.06.17 0:00;False;Approved;495,72;297,43
3235;1318;150;23.12.17 0:00;False;Approved;1151,96;649,49
7182;1318;87;11.12.17 0:00;False;Approved;795,34;101,58
11412;1318;147;02.08.17 0:00;False;Approved;2083,94;675,03
11418;1318;82;04.12.17 0:00;True;Approved;1775,81;1580,47
12956;1318;115;05.10.17 0:00;False;Approved;586,45;521,94
16940;1318;77;06.04.17 0:00;True;Approved;945,04;507,58
1721;1317;1;19.11.17 0:00;False;Approved;2091,47;388,92
4068;1317;44;13.10.17 0:00;False;Approved;1635,3;993,66
4599;1317;81;25.11.17 0:00;True;Approved;1810;1610,90
4839;1317;129;17.09.17 0:00;False;Approved;1703,52;1516,13
7595;1317;81;20.04.17 0:00;True;Approved;1810;1610,90
11499;1317;34;18.10.17 0:00;True;Approved;1894,19;598,76
12527;1317;4;09.05.17 0:00;False;Approved;1765,3;709,48
13291;1317;71;20.12.17 0:00;False;Approved;569,56;528,43
16438;1317;1;09.05.17 0:00;True;Approved;2091,47;388,92
1590;1316;22;11.04.17 0:00;False;Approved;574,64;459,71
6421;1316;174;05.02.17 0:00;False;Approved;1073,07;933,84
7102;1316;31;28.11.17 0:00;False;Approved;2083,94;675,03
12369;1316;49;27.07.17 0:00;False;Approved;1403,5;954,82
14807;1316;167;05.07.17 0:00;True;Approved;569,56;528,43
196;1315;116;21.12.17 0:00;True;Approved;12,01;7,21
1273;1315;107;07.05.17 0:00;False;Approved;363,01;290,41
4499;1315;59;14.02.17 0:00;True;Approved;1179;707,40
5473;1315;107;13.09.17 0:00;False;Approved;363,01;290,41
6679;1315;15;04.10.17 0:00;True;Approved;1555,58;818,01
14414;1315;74;18.11.17 0:00;False;Approved;495,72;297,43
16684;1315;44;25.12.17 0:00;False;Approved;1635,3;993,66
16970;1315;0;19.01.17 0:00;False;Approved;71,49;53,62
4614;1314;80;19.08.17 0:00;False;Approved;1873,97;863,95
10808;1314;56;02.08.17 0:00;False;Approved;912,52;141,40
12331;1314;106;23.11.17 0:00;;Cancelled;792,9;594,68
14805;1314;99;12.08.17 0:00;False;Approved;544,05;376,84
16966;1314;70;03.12.17 0:00;False;Approved;533,51;400,13
19811;1314;135;18.04.17 0:00;True;Approved;1762,96;950,52
3087;1313;87;23.09.17 0:00;False;Approved;795,34;101,58
4810;1313;106;18.01.17 0:00;False;Approved;792,9;594,68
7986;1313;80;15.02.17 0:00;False;Approved;1873,97;863,95
8484;1313;20;23.12.17 0:00;True;Approved;1362,99;57,74
11813;1313;124;05.12.17 0:00;False;Approved;1458,17;874,90
15489;1313;21;14.09.17 0:00;False;Approved;1469,44;596,55
16661;1313;91;04.10.17 0:00;True;Approved;2061,38;
17634;1313;23;17.07.17 0:00;False;Approved;360,4;270,30
539;1312;136;04.09.17 0:00;True;Approved;1577,53;826,51
3757;1312;52;04.12.17 0:00;True;Approved;1129,13;677,48
8413;1312;55;25.04.17 0:00;False;Approved;183,86;137,90
9469;1312;57;25.06.17 0:00;False;Approved;175,89;131,92
1417;1311;129;16.02.17 0:00;True;Approved;1703,52;1516,13
2230;1311;162;13.11.17 0:00;True;Approved;1227,34;770,89
6957;1311;2;24.08.17 0:00;True;Approved;1793,43;248,82
11156;1311;123;23.11.17 0:00;;Approved;1483,2;99,59
6253;1310;155;01.11.17 0:00;False;Approved;1483,2;99,59
8692;1310;73;10.12.17 0:00;False;Approved;1148,64;689,18
12234;1310;118;10.01.17 0:00;True;Approved;533,51;400,13
13607;1310;118;03.04.17 0:00;False;Approved;533,51;400,13
13935;1310;72;14.03.17 0:00;False;Approved;478,16;298,72
5098;1309;77;23.02.17 0:00;True;Approved;945,04;507,58
10106;1309;88;09.10.17 0:00;True;Approved;1172,78;1043,77
18062;1309;79;25.07.17 0:00;True;Approved;358,39;215,03
18763;1309;62;27.01.17 0:00;True;Approved;1071,23;380,74
2961;1308;1;15.08.17 0:00;False;Approved;2091,47;388,92
8197;1308;117;15.12.17 0:00;False;Approved;1890,39;260,14
13306;1308;129;03.03.17 0:00;True;Approved;1703,52;1516,13
18515;1308;161;28.09.17 0:00;True;Approved;752,64;205,36
18851;1308;62;06.06.17 0:00;True;Approved;1071,23;380,74
826;1307;128;20.09.17 0:00;False;Approved;590,26;525,33
2767;1307;170;19.08.17 0:00;True;Approved;60,34;45,26
7917;1307;14;23.05.17 0:00;False;Approved;1765,3;709,48
8202;1307;173;14.03.17 0:00;False;Approved;958,74;748,90
8530;1307;36;20.03.17 0:00;True;Approved;1151,96;649,49
9895;1307;29;30.07.17 0:00;True;Approved;1842,92;1105,75
10742;1307;161;08.08.17 0:00;True;Approved;1228,07;400,91
12607;1307;112;01.10.17 0:00;False;Approved;1873,97;863,95
19187;1307;172;28.06.17 0:00;True;Approved;416,98;312,74
399;1306;147;18.12.17 0:00;;Approved;2083,94;675,03
3497;1306;9;16.08.17 0:00;False;Approved;1231,15;161,60
4179;1306;161;12.06.17 0:00;False;Approved;752,64;205,36
13701;1306;109;30.06.17 0:00;True;Approved;1036,59;206,35
15910;1306;68;04.03.17 0:00;True;Approved;1945,43;333,18
18321;1306;0;14.06.17 0:00;True;Approved;71,49;53,62
9;1305;8;10.08.17 0:00;False;Approved;1071,23;380,74
48;1305;36;10.06.17 0:00;True;Approved;1151,96;649,49
1803;1305;158;22.04.17 0:00;False;Approved;1466,68;363,25
5048;1305;140;13.02.17 0:00;False;Approved;227,88;136,73
9526;1305;165;07.04.17 0:00;True;Approved;945,04;507,58
472;1304;128;09.02.17 0:00;True;Approved;590,26;525,33
1334;1304;72;18.01.17 0:00;True;Approved;71,49;53,62
1798;1304;158;02.08.17 0:00;False;Approved;1466,68;363,25
4221;1304;175;15.01.17 0:00;False;Approved;1057,51;154,40
5326;1304;27;30.09.17 0:00;True;Approved;544,05;376,84
7585;1304;143;27.12.17 0:00;True;Approved;586,45;521,94
7185;1303;87;20.01.17 0:00;True;Approved;795,34;101,58
9286;1303;4;15.10.17 0:00;True;Approved;1765,3;709,48
9911;1303;101;06.01.17 0:00;True;Approved;742,54;667,40
12590;1303;137;21.10.17 0:00;True;Approved;1636,9;44,71
15339;1303;111;11.05.17 0:00;True;Approved;1842,92;1105,75
16476;1303;74;20.12.17 0:00;False;Approved;495,72;297,43
1621;1302;100;15.05.17 0:00;False;Approved;1386,84;1234,29
1703;1302;34;31.01.17 0:00;True;Approved;1894,19;598,76
3046;1302;135;01.12.17 0:00;False;Approved;1762,96;950,52
5656;1302;88;22.02.17 0:00;True;Approved;1172,78;1043,77
5832;1302;13;16.06.17 0:00;False;Approved;1661,92;1479,11
6011;1302;115;22.05.17 0:00;True;Approved;586,45;521,94
9615;1302;11;27.04.17 0:00;True;Approved;71,16;56,93
13037;1302;67;21.03.17 0:00;True;Approved;1024,66;614,80
13786;1302;47;11.05.17 0:00;False;Approved;1977,36;1759,85
14528;1302;39;15.10.17 0:00;True;Approved;1240,31;795,10
15655;1302;32;06.05.17 0:00;False;Approved;642,31;513,85
18348;1302;43;10.01.17 0:00;True;Approved;1720,7;1531,42
19088;1302;34;05.11.17 0:00;False;Approved;1894,19;598,76
1982;1301;116;18.12.17 0:00;True;Approved;12,01;7,21
5620;1301;99;02.08.17 0:00;False;Approved;544,05;376,84
9772;1301;23;09.01.17 0:00;False;Approved;360,4;270,30
10556;1301;18;13.01.17 0:00;False;Approved;499,53;388,72
10670;1301;150;17.02.17 0:00;False;Approved;1151,96;649,49
12386;1301;119;16.02.17 0:00;True;Approved;688,63;612,88
12940;1301;162;05.08.17 0:00;True;Approved;1227,34;770,89
14336;1301;56;09.04.17 0:00;False;Approved;912,52;141,40
5690;1300;77;10.12.17 0:00;False;Approved;945,04;507,58
8383;1300;90;01.04.17 0:00;False;Approved;1807,45;778,69
10467;1300;87;25.11.17 0:00;True;Approved;795,34;101,58
16192;1300;76;04.11.17 0:00;True;Approved;1812,75;582,48
17440;1300;1;29.09.17 0:00;True;Approved;2091,47;388,92
17927;1300;4;08.05.17 0:00;True;Approved;1765,3;709,48
2663;1299;124;06.07.17 0:00;True;Approved;1458,17;874,90
5255;1299;39;25.09.17 0:00;True;Approved;1240,31;795,10
5364;1299;38;12.09.17 0:00;False;Approved;642,7;211,37
5706;1299;1;15.10.17 0:00;True;Approved;2091,47;388,92
9643;1299;84;13.05.17 0:00;True;Approved;1777,8;820,78
11364;1299;1;24.12.17 0:00;True;Approved;2091,47;388,92
12841;1299;157;07.11.17 0:00;True;Approved;543,39;407,54
886;1298;129;24.02.17 0:00;True;Approved;1703,52;1516,13
1325;1298;156;11.01.17 0:00;True;Approved;1280,28;829,51
1872;1298;105;14.02.17 0:00;False;Approved;1466,68;363,25
9407;1298;2;11.08.17 0:00;True;Approved;1793,43;248,82
16170;1298;110;11.01.17 0:00;False;Approved;1228,07;400,91
2079;1297;39;28.12.17 0:00;True;Approved;1240,31;795,10
7142;1297;58;25.12.17 0:00;False;Approved;1073,07;933,84
12881;1297;126;19.04.17 0:00;False;Approved;1148,64;689,18
14727;1297;105;24.08.17 0:00;False;Approved;1466,68;363,25
15288;1297;138;10.01.17 0:00;True;Approved;575,27;431,45
15853;1297;70;23.02.17 0:00;False;Approved;533,51;400,13
6535;1296;105;18.03.17 0:00;True;Approved;1466,68;363,25
7002;1296;135;22.08.17 0:00;True;Approved;1762,96;950,52
10416;1296;101;08.06.17 0:00;False;Approved;742,54;667,40
12135;1296;121;09.01.17 0:00;True;Approved;2005,66;1203,40
3562;1295;70;22.08.17 0:00;False;Approved;533,51;400,13
5071;1295;126;29.03.17 0:00;True;Approved;1148,64;689,18
6661;1295;156;05.02.17 0:00;True;Approved;1280,28;829,51
10393;1295;102;14.10.17 0:00;False;Approved;230,91;173,18
10718;1295;74;21.06.17 0:00;False;Approved;495,72;297,43
17919;1295;91;10.11.17 0:00;True;Approved;1999,54;
19328;1295;124;01.12.17 0:00;True;Approved;1458,17;874,90
7821;1294;0;03.02.17 0:00;False;Approved;71,49;53,62
10421;1294;115;07.07.17 0:00;False;Approved;586,45;521,94
13021;1294;89;07.07.17 0:00;False;Approved;1065,03;230,09
5032;1293;117;26.04.17 0:00;False;Approved;1890,39;260,14
9903;1293;109;05.05.17 0:00;True;Approved;1036,59;206,35
14643;1293;17;10.03.17 0:00;False;Approved;1292,84;13,44
18055;1293;3;11.02.17 0:00;False;Approved;1198,46;381,10
